date,open,high,low,close,adjclose,volume
2018-11-07,233.0,236.0,232.5,234.0,216.98,34424652.0
2018-11-08,237.5,237.5,236.0,236.5,219.3,24739146.0
2018-11-09,234.5,234.5,231.0,231.0,214.2,23219081.0
2018-11-12,230.0,234.5,230.0,231.5,214.66,23228445.0
2018-11-13,224.5,228.0,224.5,227.5,210.95,36104127.0
2018-11-14,230.0,231.0,228.5,228.5,211.88,20028279.0
2018-11-15,229.5,232.0,228.5,231.0,214.2,22072228.0
2018-11-16,229.0,229.0,225.0,226.0,209.56,46738909.0
2018-11-19,225.0,225.0,221.0,222.0,205.85,48944754.0
2018-11-20,219.0,220.5,218.0,218.0,202.14,41569756.0
2018-11-21,214.5,220.0,214.0,219.0,203.07,35206343.0
2018-11-22,221.5,222.0,219.0,219.0,203.07,21929610.0
2018-11-23,220.5,220.5,217.0,218.5,202.61,14883334.0
2018-11-26,219.0,224.0,218.5,223.0,206.78,30599804.0
2018-11-27,220.0,224.5,219.0,224.0,207.71,26584349.0
2018-11-28,222.5,227.0,222.0,226.5,210.02,24429026.0
2018-11-29,231.5,231.5,229.0,229.0,212.34,44383207.0
2018-11-30,229.5,231.0,225.5,225.5,209.1,55827957.0
2018-12-03,231.0,235.0,231.0,235.0,217.91,45333986.0
2018-12-04,233.0,234.5,231.0,234.0,216.98,39746162.0
2018-12-05,226.5,227.5,225.0,226.0,209.56,42835576.0
2018-12-06,220.0,222.0,219.5,220.0,204.0,40149112.0
2018-12-07,222.5,223.5,220.5,221.0,204.92,25063568.0
2018-12-10,219.5,220.0,218.5,219.0,203.07,19433461.0
2018-12-11,220.0,223.0,219.0,222.5,206.31,27375220.0
2018-12-12,223.5,227.0,222.5,226.5,210.02,26433846.0
2018-12-13,227.0,227.5,225.0,226.0,209.56,32087141.0
2018-12-14,223.0,223.5,220.5,222.5,206.31,38646159.0
2018-12-17,221.0,225.0,220.0,223.5,207.24,18938952.0
2018-12-18,221.0,223.0,220.5,222.5,206.31,30203541.0
2018-12-19,222.0,225.5,222.0,225.5,209.1,23390082.0
2018-12-20,221.0,222.5,221.0,221.0,204.92,35027116.0
2018-12-21,219.0,224.0,219.0,223.5,207.24,43507532.0
2018-12-24,221.5,221.5,219.5,220.0,204.0,22976100.0
2018-12-25,215.5,218.0,215.0,217.5,201.68,19402777.0
2018-12-26,218.5,219.5,216.0,216.5,200.75,16463259.0
2018-12-27,222.0,224.0,220.5,223.0,206.78,21491484.0
2018-12-28,223.5,225.5,222.5,225.5,209.1,29456773.0
2019-01-02,226.5,226.5,219.0,219.5,203.53,32900482.0
2019-01-03,214.0,218.0,214.0,215.5,199.82,34087620.0
2019-01-04,211.5,211.5,206.5,208.0,192.87,65943521.0
2019-01-07,212.0,214.0,211.0,213.0,197.51,35442176.0
2019-01-08,212.0,212.5,210.0,211.0,195.65,22694481.0
2019-01-09,212.0,216.5,211.0,215.5,199.82,46295446.0
2019-01-10,216.0,216.5,214.5,216.0,200.29,20754593.0
2019-01-11,219.0,220.5,218.0,220.5,204.46,28102288.0
2019-01-14,218.5,220.0,217.0,218.5,202.61,17612296.0
2019-01-15,216.5,221.0,215.5,221.0,204.92,38882923.0
2019-01-16,218.5,220.0,217.5,217.5,201.68,28978282.0
2019-01-17,218.0,221.0,218.0,220.5,204.46,21163986.0
2019-01-18,219.0,220.0,217.5,218.5,202.61,49627569.0
2019-01-21,220.0,223.0,220.0,221.0,204.92,29384866.0
2019-01-22,220.0,223.0,219.0,223.0,206.78,28926483.0
2019-01-23,221.5,222.0,220.0,220.5,204.46,16671213.0
2019-01-24,222.5,222.5,220.5,222.5,206.31,26417924.0
2019-01-25,226.5,227.0,225.0,226.0,209.56,46692764.0
2019-01-28,229.5,229.5,228.0,229.0,212.34,26026257.0
2019-01-29,222.5,225.0,222.0,222.5,206.31,41122520.0
2019-01-30,220.5,221.5,220.0,221.0,204.92,44755945.0
2019-02-11,228.0,229.0,226.5,228.0,211.41,78307106.0
2019-02-12,230.0,230.0,229.0,230.0,213.27,29406670.0
2019-02-13,232.0,232.0,228.5,229.0,212.34,28634925.0
2019-02-14,229.5,230.0,226.0,227.0,210.49,23647751.0
2019-02-15,229.0,229.0,226.5,227.0,210.49,22369799.0
2019-02-18,229.0,230.5,228.5,230.0,213.27,16978916.0
2019-02-19,230.0,230.5,229.0,229.0,212.34,16577023.0
2019-02-20,231.5,234.5,231.0,234.5,217.44,30479710.0
2019-02-21,235.5,236.5,234.5,236.5,219.3,33764489.0
2019-02-22,235.5,236.5,234.0,236.5,219.3,22032163.0
2019-02-25,237.5,239.0,236.0,238.0,220.69,24105138.0
2019-02-26,239.0,240.0,236.5,239.5,222.08,24522789.0
2019-02-27,238.5,239.5,237.0,239.0,221.61,35240889.0
2019-03-04,239.5,239.5,234.5,235.5,218.37,39655513.0
2019-03-05,234.0,234.5,232.5,233.0,216.05,22641407.0
2019-03-06,235.0,235.5,233.5,234.0,216.98,20433226.0
2019-03-07,235.0,235.0,233.0,234.0,216.98,17126192.0
2019-03-08,231.0,231.5,229.0,230.0,213.27,22190659.0
2019-03-11,228.0,230.5,227.5,230.5,213.73,23200793.0
2019-03-12,233.0,237.0,232.5,235.5,218.37,23588085.0
2019-03-13,234.0,237.0,234.0,237.0,219.76,20500195.0
2019-03-14,239.0,239.0,234.0,234.5,217.44,17175356.0
2019-03-15,237.0,239.5,235.5,239.0,221.61,33649729.0
2019-03-18,239.5,241.0,239.0,241.0,223.47,26856532.0
2019-03-19,239.0,240.5,238.0,240.5,223.01,14479009.0
2019-03-20,242.0,242.0,239.5,242.0,224.4,22975971.0
2019-03-21,242.5,245.5,241.0,245.5,227.64,26179502.0
2019-03-22,248.0,248.5,244.5,248.5,230.42,22931467.0
2019-03-25,240.5,243.5,240.5,241.5,223.93,19211254.0
2019-03-26,243.0,244.0,241.0,244.0,226.25,19920170.0
2019-03-27,242.0,242.5,240.5,241.5,223.93,22590089.0
2019-03-28,240.5,242.5,240.0,242.0,224.4,13933054.0
2019-03-29,243.0,245.5,240.5,245.5,227.64,28220810.0
2019-04-01,251.0,251.0,245.0,245.5,227.64,35330656.0
2019-04-02,249.5,249.5,246.0,246.0,228.11,24105053.0
2019-04-03,249.0,249.0,246.5,246.5,228.57,24945323.0
2019-04-08,251.0,253.0,250.5,253.0,234.6,45184821.0
2019-04-09,253.0,254.0,252.0,254.0,235.52,22355674.0
2019-04-10,253.0,254.5,252.0,254.0,235.52,25849934.0
2019-04-11,253.0,254.0,251.5,252.0,233.67,24896840.0
2019-04-12,251.5,253.0,251.0,252.0,233.67,13548148.0
2019-04-15,255.0,256.0,254.0,255.5,236.91,17192002.0
2019-04-16,257.0,257.0,255.5,257.0,238.31,19652648.0
2019-04-17,260.0,263.0,259.5,261.5,242.48,37864191.0
2019-04-18,264.0,266.0,263.5,264.5,245.26,38006795.0
2019-04-19,269.0,269.5,263.5,264.5,245.26,44658699.0
2019-04-22,266.5,267.5,265.0,266.0,246.65,24967393.0
2019-04-23,266.5,268.0,266.0,268.0,248.51,25336847.0
2019-04-24,270.0,270.0,267.5,269.0,249.43,26449755.0
2019-04-25,268.5,269.0,267.0,267.5,248.04,32386724.0
2019-04-26,262.0,263.0,257.5,260.0,241.09,47518804.0
2019-04-29,260.0,262.0,258.5,259.5,240.62,31126618.0
2019-04-30,260.0,260.5,258.0,259.0,240.16,33799419.0
2019-05-02,261.5,262.5,258.5,259.0,240.16,27091394.0
2019-05-03,262.0,265.0,260.5,265.0,245.72,29840246.0
2019-05-06,260.0,260.0,258.0,259.0,240.16,32823187.0
2019-05-07,259.5,263.0,259.0,262.5,243.41,25686126.0
2019-05-08,260.0,261.5,259.5,260.0,241.09,25542364.0
2019-05-09,259.5,259.5,256.0,256.5,237.84,33587574.0
2019-05-10,257.0,259.0,255.0,256.0,237.38,18617212.0
2019-05-13,253.0,254.0,249.5,250.5,232.28,28284535.0
2019-05-14,247.5,251.0,245.0,248.5,230.42,45055708.0
2019-05-15,251.0,252.0,249.0,249.0,230.89,36825479.0
2019-05-16,248.5,249.5,246.0,247.0,229.03,29713519.0
2019-05-17,249.0,249.0,241.5,241.5,223.93,38647856.0
2019-05-20,242.5,243.0,238.0,238.0,220.69,39157661.0
2019-05-21,233.5,236.0,232.5,234.0,216.98,80042775.0
2019-05-22,236.5,240.5,235.5,238.0,220.69,34622034.0
2019-05-23,233.5,233.5,230.0,230.0,213.27,58752627.0
2019-05-24,230.0,234.0,230.0,233.0,216.05,36000789.0
2019-05-27,234.0,235.0,231.0,231.0,214.2,35562033.0
2019-05-28,232.0,232.0,230.5,230.5,213.73,95240033.0
2019-05-29,228.0,230.5,227.0,229.5,212.81,26533236.0
2019-05-30,230.0,231.5,229.0,231.0,214.2,28500328.0
2019-05-31,232.0,237.5,231.0,235.5,218.37,46070338.0
2019-06-03,235.5,238.5,232.0,238.0,220.69,31054092.0
2019-06-04,237.5,238.0,233.0,233.0,216.05,24443428.0
2019-06-05,238.0,238.0,234.0,235.0,217.91,29139584.0
2019-06-06,231.5,232.0,229.5,232.0,215.12,34651731.0
2019-06-10,237.5,240.0,234.5,240.0,222.54,35373888.0
2019-06-11,240.0,246.0,239.0,244.5,226.71,31965670.0
2019-06-12,244.5,247.5,243.0,246.0,228.11,29675556.0
2019-06-13,242.5,244.0,240.0,240.0,222.54,32981724.0
2019-06-14,238.5,239.5,236.0,236.0,218.83,31951556.0
2019-06-17,231.5,235.0,230.5,233.0,216.05,51017012.0
2019-06-18,234.0,235.5,233.0,235.5,218.37,28578087.0
2019-06-19,242.5,244.0,240.5,244.0,226.25,50164372.0
2019-06-20,242.0,245.5,241.0,245.0,227.18,37836291.0
2019-06-21,248.0,248.5,246.0,248.5,230.42,61164304.0
2019-06-24,241.0,242.0,240.0,241.0,230.9,43300507.0
2019-06-25,241.0,241.5,237.0,238.5,228.51,28559283.0
2019-06-26,235.0,236.5,234.0,234.5,224.68,27607041.0
2019-06-27,236.0,241.5,236.0,240.5,230.42,42007834.0
2019-06-28,241.5,241.5,238.0,239.0,228.99,25962203.0
2019-07-01,245.5,250.0,245.0,248.5,238.09,66307875.0
2019-07-02,249.5,250.0,247.5,249.0,238.57,24181202.0
2019-07-03,244.0,245.0,242.0,242.5,232.34,29449774.0
2019-07-04,244.5,245.0,242.5,244.0,233.78,17481240.0
2019-07-05,244.5,245.0,241.5,243.0,232.82,22867074.0
2019-07-08,240.0,244.5,240.0,242.5,232.34,27787909.0
2019-07-09,241.5,243.0,240.5,242.0,231.86,16418987.0
2019-07-10,243.0,247.0,243.0,247.0,236.65,23812131.0
2019-07-11,250.0,250.0,247.5,250.0,239.53,31160289.0
2019-07-12,252.0,252.0,249.5,250.5,240.0,23479432.0
2019-07-15,251.0,254.5,249.5,254.5,243.84,29727300.0
2019-07-16,254.0,256.5,253.5,256.0,245.27,21361249.0
2019-07-17,254.0,254.0,251.0,252.0,241.44,25573648.0
2019-07-18,252.0,254.5,251.5,254.0,243.36,20842575.0
2019-07-19,259.5,261.0,259.0,259.0,248.15,59709798.0
2019-07-22,263.0,264.0,262.0,264.0,252.94,31522639.0
2019-07-23,265.5,266.5,262.5,264.0,252.94,29273223.0
2019-07-24,266.5,266.5,263.0,265.0,253.9,23734039.0
2019-07-25,264.0,265.0,261.5,265.0,253.9,30433545.0
2019-07-26,261.0,262.5,261.0,261.0,250.06,20438071.0
2019-07-29,260.0,262.0,259.5,261.0,250.06,17509320.0
2019-07-30,262.5,263.0,260.0,260.0,249.11,22670612.0
2019-07-31,260.0,260.0,257.0,259.5,248.63,31635601.0
2019-08-01,257.5,257.5,255.5,256.5,245.75,30017526.0
2019-08-02,252.0,253.5,250.5,251.5,240.96,54021644.0
2019-08-05,251.0,252.0,245.5,246.5,236.17,51535721.0
2019-08-06,240.0,250.0,240.0,248.5,238.09,58625879.0
2019-08-07,250.0,250.5,246.5,248.0,237.61,29435460.0
2019-08-08,248.0,254.0,248.0,253.5,242.88,29725266.0
2019-08-12,254.5,254.5,251.0,251.0,240.48,21794603.0
2019-08-13,249.0,249.5,246.5,246.5,236.17,23121107.0
2019-08-14,252.5,254.0,249.5,249.5,239.05,35216703.0
2019-08-15,247.0,248.5,246.0,248.0,237.61,27624412.0
2019-08-16,249.5,252.0,248.0,250.0,239.53,25370715.0
2019-08-19,251.5,253.0,250.5,252.0,241.44,24060514.0
2019-08-20,254.0,254.5,252.5,254.5,243.84,19960494.0
2019-08-21,254.5,255.0,253.0,254.5,243.84,20269296.0
2019-08-22,257.0,257.5,254.0,254.0,243.36,21900840.0
2019-08-23,253.5,254.5,253.0,254.0,243.36,14166877.0
2019-08-26,249.0,250.5,248.5,248.5,238.09,31678620.0
2019-08-27,250.5,251.0,248.5,250.0,239.53,50234951.0
2019-08-28,250.5,253.0,250.5,252.0,241.44,15132882.0
2019-08-29,253.0,254.0,251.0,254.0,243.36,19587767.0
2019-08-30,256.5,259.0,256.0,259.0,248.15,35184201.0
2019-09-02,258.0,258.0,256.0,257.5,246.71,14614854.0
2019-09-03,256.5,258.0,253.0,254.0,243.36,25762495.0
2019-09-04,254.0,258.0,254.0,257.5,246.71,22540733.0
2019-09-05,263.0,263.0,260.5,263.0,251.98,48791728.0
2019-09-06,265.0,265.0,263.0,263.5,252.46,25408515.0
2019-09-10,263.5,264.0,260.5,261.5,250.54,29308866.0
2019-09-11,264.0,264.5,260.5,263.0,251.98,36196015.0
2019-09-12,265.0,265.0,261.5,262.5,251.5,26017293.0
2019-09-16,262.0,265.5,261.5,265.5,254.38,32573966.0
2019-09-17,266.5,266.5,264.5,265.0,253.9,27600844.0
2019-09-18,267.0,269.5,266.5,267.0,255.81,47684759.0
2019-09-19,268.0,268.0,264.0,265.0,255.81,25233567.0
2019-09-20,266.0,266.5,264.0,264.0,254.85,43868865.0
2019-09-23,264.0,264.0,263.0,264.0,254.85,13093208.0
2019-09-24,263.5,265.5,262.0,265.0,255.81,24244943.0
2019-09-25,262.5,266.0,262.0,266.0,256.78,21003163.0
2019-09-26,269.0,269.5,266.5,268.0,258.71,29940103.0
2019-09-27,271.5,272.5,271.0,272.0,262.57,41235817.0
2019-10-01,273.0,280.5,273.0,280.0,270.29,71743890.0
2019-10-02,280.0,281.0,279.0,279.5,269.81,29295953.0
2019-10-03,274.0,277.5,274.0,276.5,266.91,31890864.0
2019-10-04,279.5,280.0,275.0,276.5,266.91,35169613.0
2019-10-07,279.0,279.5,277.5,278.0,268.36,17510230.0
2019-10-08,283.5,286.5,282.5,286.5,276.57,35278551.0
2019-10-09,283.5,286.0,282.0,282.0,272.22,34777456.0
2019-10-14,291.5,291.5,288.5,290.0,279.95,46683517.0
2019-10-15,293.5,296.0,292.0,293.5,283.33,38018567.0
2019-10-16,298.0,298.0,293.5,296.5,286.22,40297144.0
2019-10-17,295.0,295.5,292.0,293.5,283.33,40271938.0
2019-10-18,293.0,295.5,291.0,293.0,282.84,45102984.0
2019-10-21,291.0,291.0,288.5,290.0,279.95,34634365.0
2019-10-22,292.5,294.0,291.5,294.0,283.81,26005020.0
2019-10-23,293.5,293.5,290.5,293.0,282.84,28675408.0
2019-10-24,294.5,294.5,291.0,293.0,282.84,29040827.0
2019-10-25,294.5,294.5,292.5,293.5,283.33,22682711.0
2019-10-28,295.0,295.5,294.0,294.5,284.29,20076561.0
2019-10-29,297.0,298.5,296.5,298.5,288.15,36682131.0
2019-10-30,298.5,299.5,296.5,299.5,289.12,32370342.0
2019-10-31,300.0,301.5,298.5,298.5,288.15,40944514.0
2019-11-01,299.5,299.5,296.5,299.0,288.63,30121678.0
2019-11-04,302.5,308.0,301.0,307.0,296.36,44899671.0
2019-11-05,307.5,310.5,307.0,310.5,299.74,32201184.0
2019-11-06,309.0,311.5,308.0,311.0,300.22,22149743.0
2019-11-07,310.0,310.0,306.5,309.0,298.29,28291659.0
2019-11-08,308.5,309.0,305.5,305.5,294.91,25651542.0
2019-11-11,305.0,305.0,300.0,301.0,290.57,35165583.0
2019-11-12,302.5,305.0,302.0,305.0,294.43,17540708.0
2019-11-13,303.0,304.0,301.5,304.0,293.46,18172438.0
2019-11-14,304.5,305.0,302.0,303.5,292.98,15734835.0
2019-11-15,305.5,307.5,304.5,307.0,296.36,28848445.0
2019-11-18,308.5,311.0,307.0,311.0,300.22,18691325.0
2019-11-19,312.5,315.0,311.0,315.0,304.08,31634197.0
2019-11-20,314.0,314.0,312.0,313.5,302.63,22387973.0
2019-11-21,309.5,311.0,307.0,311.0,300.22,28108833.0
2019-11-22,310.0,310.5,308.0,309.0,298.29,24737984.0
2019-11-25,310.5,310.5,307.0,307.0,296.36,19530177.0
2019-11-26,310.0,310.5,307.0,307.0,296.36,101224622.0
2019-11-27,307.5,311.5,307.5,311.0,300.22,18467648.0
2019-11-28,310.0,312.0,308.5,309.5,298.77,19077982.0
2019-11-29,309.0,309.5,305.0,305.0,294.43,30963561.0
2019-12-02,307.0,308.0,306.5,307.5,296.84,24016807.0
2019-12-03,305.0,307.0,305.0,307.0,296.36,24690319.0
2019-12-04,305.0,306.0,304.0,306.0,295.39,25492686.0
2019-12-05,309.0,312.0,309.0,312.0,301.18,34521842.0
2019-12-06,315.0,316.0,311.0,313.0,302.15,17695703.0
2019-12-09,314.0,316.5,314.0,316.0,305.05,23256081.0
2019-12-10,315.0,315.5,312.5,313.5,302.63,20570594.0
2019-12-11,314.0,319.0,313.0,319.0,307.94,31223148.0
2019-12-12,325.0,334.5,324.0,331.5,320.01,52742851.0
2019-12-13,340.0,343.0,338.0,339.0,327.25,58198939.0
2019-12-16,336.5,338.5,336.0,336.0,324.35,102188.0
2019-12-17,335.0,345.0,335.0,345.0,333.04,40813458.0
2019-12-18,341.5,345.0,341.5,344.5,332.56,39682841.0
2019-12-19,340.0,342.0,335.0,335.0,325.75,54888012.0
2019-12-20,332.0,333.0,328.5,329.0,319.92,86280459.0
2019-12-23,329.5,334.0,329.5,334.0,324.78,26639340.0
2019-12-24,334.0,334.5,332.0,332.0,322.83,13488907.0
2019-12-25,332.0,334.5,331.0,333.0,323.81,12262954.0
2019-12-26,333.0,334.0,331.5,333.0,323.81,11427884.0
2019-12-27,335.0,338.0,335.0,338.0,328.67,16677806.0
2019-12-30,338.0,339.0,334.0,334.5,325.26,21531263.0
2019-12-31,331.0,333.5,331.0,331.0,321.86,22890517.0
2020-01-02,332.5,339.0,332.5,339.0,329.64,31754120.0
2020-01-03,344.0,345.0,335.5,339.5,330.13,41811268.0
2020-01-06,333.0,334.5,332.0,332.0,322.83,45343057.0
2020-01-07,332.5,333.0,326.5,329.5,320.4,50879181.0
2020-01-08,325.0,333.0,325.0,329.5,320.4,37567748.0
2020-01-09,335.0,337.5,333.5,337.5,328.18,31481504.0
2020-01-10,340.5,341.0,336.0,339.5,330.13,27032115.0
2020-01-13,342.0,342.0,339.0,341.5,332.07,30663332.0
2020-01-14,345.5,346.0,344.5,346.0,336.45,30223993.0
2020-01-15,345.0,345.0,337.5,340.0,330.61,47434274.0
2020-01-16,330.0,336.5,330.0,334.5,325.26,55211420.0
2020-01-17,334.0,335.5,332.0,333.0,323.81,52060097.0
2020-01-20,334.0,335.5,333.0,333.0,323.81,32658203.0
2020-01-30,326.0,326.0,316.5,316.5,307.76,125451049.0
2020-01-31,323.0,323.5,319.0,320.0,311.16,62526055.0
2020-02-03,315.0,316.5,312.0,315.0,306.3,59560849.0
2020-02-04,336.5,337.0,325.0,325.0,316.03,51890496.0
2020-02-05,329.0,329.5,324.5,327.5,318.46,36601453.0
2020-02-06,329.5,332.5,329.0,332.5,323.32,29267094.0
2020-02-07,330.0,330.5,326.0,328.0,318.94,28798327.0
2020-02-10,321.5,328.0,321.0,327.5,318.46,30632424.0
2020-02-11,330.5,332.5,330.0,331.5,322.35,27524935.0
2020-02-12,333.5,336.0,333.0,335.0,325.75,37612639.0
2020-02-13,338.0,338.0,335.0,335.0,325.75,22757021.0
2020-02-14,337.0,337.0,334.5,335.0,325.75,16933683.0
2020-02-17,331.5,333.0,330.5,331.5,322.35,15937079.0
2020-02-18,324.5,326.5,322.0,322.0,313.11,61825604.0
2020-02-19,322.5,327.0,322.0,326.5,317.49,38781218.0
2020-02-20,328.0,329.0,325.0,325.5,316.51,27011736.0
2020-02-21,325.5,326.5,323.0,325.0,316.03,22813534.0
2020-02-24,319.5,321.5,319.5,320.0,311.16,41693680.0
2020-02-25,320.0,323.5,317.5,322.0,313.11,36195011.0
2020-02-26,317.0,320.5,316.5,318.5,309.71,60479362.0
2020-02-27,319.0,320.0,315.0,316.0,307.28,61250927.0
2020-03-02,308.0,317.0,308.0,311.0,302.41,79912942.0
2020-03-03,318.5,320.0,316.0,317.5,308.73,49679411.0
2020-03-04,322.0,322.0,317.0,320.5,311.65,42941146.0
2020-03-05,325.0,326.0,323.0,323.0,314.08,37861525.0
2020-03-06,320.0,320.5,315.0,315.0,306.3,51546760.0
2020-03-09,307.5,310.0,305.5,305.5,297.07,87871277.0
2020-03-10,301.5,309.0,301.0,307.0,298.52,71950130.0
2020-03-11,309.0,310.5,302.0,302.0,293.66,62216710.0
2020-03-12,299.0,299.0,287.0,294.0,285.88,113527351.0
2020-03-13,275.0,294.0,272.5,290.0,281.99,149995148.0
2020-03-16,285.0,291.0,275.5,276.5,268.87,103873228.0
2020-03-17,265.0,276.5,265.0,268.0,260.6,121323651.0
2020-03-18,269.5,272.5,260.0,260.0,252.82,117437643.0
2020-03-19,252.0,253.0,235.5,248.0,243.49,160811697.0
2020-03-20,258.5,270.0,256.0,270.0,265.09,157664726.0
2020-03-23,257.0,262.5,252.0,255.0,250.37,76466709.0
2020-03-24,268.0,274.0,266.0,267.5,262.64,81952933.0
2020-03-25,276.5,280.0,274.0,277.0,271.97,79447199.0
2020-03-26,279.5,280.0,275.5,280.0,274.91,52845633.0
2020-03-27,284.0,286.0,273.0,273.0,268.04,68752306.0
2020-03-30,263.5,269.0,262.5,267.5,262.64,49159956.0
2020-03-31,273.0,274.0,269.5,274.0,269.02,48837923.0
2020-04-01,276.5,276.5,271.5,271.5,266.57,44515034.0
2020-04-06,273.0,275.5,270.0,275.5,270.49,56392754.0
2020-04-07,283.5,284.0,280.5,283.0,277.86,48787346.0
2020-04-08,285.0,285.5,283.0,285.0,279.82,37912826.0
2020-04-09,287.5,288.0,282.5,283.0,277.86,27620430.0
2020-04-10,280.0,282.0,279.0,279.5,274.42,27252858.0
2020-04-13,278.5,281.5,278.5,278.5,273.44,22196596.0
2020-04-14,281.0,285.5,280.0,285.0,279.82,48809688.0
2020-04-15,287.0,288.5,286.0,287.5,282.28,55216434.0
2020-04-16,283.0,288.5,283.0,286.5,281.29,47815280.0
2020-04-17,303.5,308.5,300.5,306.5,300.93,116368201.0
2020-04-20,308.0,309.0,302.5,304.0,298.48,41381669.0
2020-04-21,300.5,301.5,293.5,295.0,289.64,61479357.0
2020-04-22,294.5,295.0,290.5,294.0,288.66,42192580.0
2020-04-23,300.0,300.0,294.0,295.5,290.13,39474478.0
2020-04-24,295.5,297.0,294.0,294.0,288.66,26008090.0
2020-04-27,298.0,298.5,296.0,298.0,292.59,38493406.0
2020-04-28,298.5,298.5,294.5,296.5,291.11,37395165.0
2020-04-29,299.0,301.5,298.0,299.0,293.57,44059301.0
2020-04-30,302.0,305.0,301.5,304.5,298.97,55126085.0
2020-05-04,294.5,296.5,294.0,295.0,289.64,71581861.0
2020-05-05,296.5,298.0,295.0,295.5,290.13,23547405.0
2020-05-06,294.5,296.0,292.5,296.0,290.62,34240479.0
2020-05-07,294.5,299.0,294.5,297.5,292.09,27621198.0
2020-05-08,300.0,300.0,296.0,297.5,292.09,32295893.0
2020-05-11,300.0,301.5,298.5,301.0,295.53,28727019.0
2020-05-12,297.5,298.5,295.0,295.0,289.64,52089788.0
2020-05-13,293.0,297.0,292.5,297.0,291.6,26156418.0
2020-05-14,293.0,295.0,292.5,293.0,287.68,34315948.0
2020-05-15,297.5,298.5,294.5,298.0,292.59,42494804.0
2020-05-18,291.0,293.5,290.0,290.0,284.73,84986065.0
2020-05-19,294.0,294.0,291.5,291.5,286.2,51250214.0
2020-05-20,293.0,294.0,291.0,294.0,288.66,32677994.0
2020-05-21,296.0,298.0,295.0,297.5,292.09,30997468.0
2020-05-22,294.5,295.0,291.0,292.0,286.69,40192923.0
2020-05-25,290.5,293.0,288.5,292.0,286.69,26803223.0
2020-05-26,295.0,297.5,293.5,295.5,290.13,33856481.0
2020-05-27,297.0,298.0,295.5,296.5,291.11,23375959.0
2020-05-28,298.5,298.5,293.0,294.0,288.66,28444568.0
2020-05-29,292.0,292.5,290.0,292.0,286.69,79774181.0
2020-06-01,294.0,296.5,293.5,295.5,290.13,35811214.0
2020-06-02,296.0,297.5,296.0,296.5,291.11,24771587.0
2020-06-03,300.0,301.0,298.0,301.0,295.53,65176337.0
2020-06-04,305.0,306.0,304.0,306.0,300.44,46572451.0
2020-06-05,308.5,312.0,308.0,311.5,305.84,42981262.0
2020-06-08,316.0,319.0,315.0,318.0,312.22,50302921.0
2020-06-09,316.5,319.0,314.0,319.0,313.2,36417082.0
2020-06-10,319.0,324.0,318.0,322.5,316.64,39984259.0
2020-06-11,325.5,327.0,318.5,320.5,314.68,50104255.0
2020-06-12,313.0,317.5,312.5,316.0,310.26,45992918.0
2020-06-15,316.0,317.5,308.5,309.5,303.88,51032404.0
2020-06-16,317.0,317.0,314.0,315.0,309.28,36608216.0
2020-06-17,316.5,317.0,313.5,315.0,309.28,34522968.0
2020-06-18,314.5,315.0,313.0,314.5,311.26,29044474.0
2020-06-19,314.0,314.5,312.0,314.5,311.26,48130280.0
2020-06-22,314.5,316.5,312.0,312.0,308.78,37374616.0
2020-06-23,316.0,316.5,312.5,315.0,311.75,41300084.0
2020-06-24,319.0,320.0,316.0,317.5,314.23,54147024.0
2020-06-29,314.0,315.0,310.0,312.0,308.78,56580892.0
2020-06-30,313.5,314.0,311.0,313.0,309.77,48991860.0
2020-07-01,315.0,318.0,314.0,317.5,314.23,29532342.0
2020-07-02,319.0,322.0,318.0,322.0,318.68,34526178.0
2020-07-03,327.0,330.5,326.5,329.5,326.1,53341987.0
2020-07-06,332.5,338.0,332.0,338.0,334.51,57256220.0
2020-07-07,343.5,346.0,338.0,338.5,335.01,59046323.0
2020-07-08,337.5,342.5,337.5,341.0,337.48,30720218.0
2020-07-09,346.0,347.0,343.0,345.0,341.44,35522376.0
2020-07-10,352.5,353.0,345.5,348.5,344.91,60902108.0
2020-07-13,351.0,354.5,350.5,354.5,350.84,48069523.0
2020-07-14,355.0,364.0,354.5,363.5,359.75,61764150.0
2020-07-15,366.0,370.0,361.0,363.0,359.26,73438362.0
2020-07-16,359.0,361.0,353.5,357.5,353.81,68220512.0
2020-07-17,361.0,369.0,360.0,367.0,363.21,65727485.0
2020-07-20,370.0,370.0,362.5,366.0,362.22,42769238.0
2020-07-21,372.5,387.0,371.5,383.0,379.05,64219128.0
2020-07-22,381.0,386.0,379.0,384.0,380.04,43759670.0
2020-07-23,382.0,383.0,379.0,381.5,377.56,45209282.0
2020-07-24,390.0,395.0,382.0,386.0,382.02,86682734.0
2020-07-27,420.5,424.5,416.5,424.5,420.12,99333798.0
2020-07-28,464.0,466.5,428.5,435.0,430.51,166307746.0
2020-07-29,428.0,431.5,419.5,422.0,417.65,85663166.0
2020-07-30,436.5,441.0,428.5,434.0,429.52,69293949.0
2020-07-31,426.0,432.0,425.5,425.5,421.11,49897674.0
2020-08-03,420.5,424.0,415.0,416.0,411.71,76429571.0
2020-08-04,421.5,425.5,418.5,425.5,421.11,41223445.0
2020-08-05,430.5,433.5,426.0,429.0,424.57,47223834.0
2020-08-06,437.5,438.0,431.0,435.0,430.51,41029627.0
2020-08-07,433.5,434.0,428.0,433.0,428.53,36589460.0
